Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
188.50,-2,19,-10,-4,24,-16,3,20,-15,-2,22,-15
188.53,-2,22,-7,-9,19,-19,0,24,-19,-4,22,-15
188.57,-2,17,-14,-9,22,-16,0,22,-23,-4,19,-23
188.60,-2,17,-14,-4,22,-16,0,20,-15,-2,22,-15
188.63,0,22,-10,-7,22,-16,5,20,-23,-4,19,-15
188.67,-2,19,-4,-2,24,-16,3,22,-19,-4,24,-15
188.70,-5,19,-10,-7,22,-26,-2,22,-19,0,22,-15
188.74,-2,15,-7,-4,17,-26,0,22,-19,-4,19,-11
188.79,-5,19,-7,-2,19,-12,-2,24,-23,-2,24,-15
188.82,-5,19,-10,-7,19,-16,0,22,-19,0,22,-19
188.85,0,19,-10,-4,19,-22,0,20,-19,-4,17,-19
188.90,0,17,-7,-2,19,-16,0,22,-15,-4,19,-19
188.93,-5,24,-10,-2,17,-16,-7,24,-23,-2,24,-19
188.97,0,19,-10,-7,19,-16,0,24,-19,0,19,-19
189.00,-5,17,-7,-7,19,-26,0,20,-12,-2,17,-11
189.04,2,17,-10,-4,17,-22,-2,20,-15,-2,17,-15
189.08,2,19,-4,-2,17,-19,-2,22,-23,-4,19,-19
189.11,-2,15,-10,-7,17,-19,0,22,-19,-4,22,-11
189.15,-5,22,-14,-2,19,-19,-4,24,-19,-2,17,-11
189.18,-7,19,-10,-2,17,-22,-2,17,-19,-4,19,-19
189.24,-5,22,-7,-2,14,-22,-2,17,-19,-4,17,-15
189.27,-2,17,-10,-4,19,-26,-2,22,-23,0,19,-11
189.30,-5,19,-7,-2,24,-16,-2,22,-15,-4,24,-23
189.34,0,17,-10,-7,24,-19,-2,20,-19,0,17,-23
189.37,0,19,-7,-7,19,-19,3,22,-15,-7,17,-23
189.41,-2,22,-4,-2,22,-22,3,20,-19,-2,19,-15
189.44,-5,19,-7,-7,22,-26,0,22,-19,-2,24,-15
189.48,-2,19,-10,-7,17,-22,0,22,-15,-4,17,-19
189.52,2,22,-10,-4,19,-22,0,22,-19,-2,22,-15
189.55,-2,17,-7,-4,22,-12,3,17,-12,-4,19,-27
189.58,-2,19,-10,-7,19,-19,-2,17,-23,0,17,-19
189.62,-5,17,-10,-4,19,-19,0,22,-23,-2,19,-23
189.66,-5,19,-14,-4,17,-16,3,22,-12,-2,22,-15
189.69,-5,19,-7,-2,17,-22,3,22,-15,-4,22,-15
189.73,-5,19,-10,-4,19,-22,0,20,-23,3,19,-19
189.76,0,22,-14,-4,24,-26,0,22,-27,0,19,-27
189.80,0,22,-10,-4,17,-22,0,24,-19,0,22,-15
189.83,-5,17,-10,-4,19,-16,0,20,-19,-2,17,-19
189.87,-5,15,-7,-4,22,-16,0,24,-19,-4,19,-15
189.90,-5,19,-14,-7,17,-22,0,24,-19,0,19,-15
189.94,-5,19,-4,-7,19,-16,0,20,-23,-4,19,-19
189.97,-5,19,-4,-9,19,-19,3,24,-23,0,22,-23
190.01,-5,17,-10,-7,17,-22,-2,22,-15,-2,24,-19
190.05,2,19,-7,-4,12,-19,-2,20,-23,-2,19,-23
190.08,-2,17,-7,-7,19,-22,0,24,-19,-7,19,-15
190.12,-5,22,-10,-7,22,-19,-2,17,-23,-2,17,-19
190.15,-2,15,-7,-7,22,-22,-2,22,-19,0,19,-23
190.19,-2,19,-10,-4,22,-19,3,22,-15,0,22,-19
190.22,0,12,-7,-7,22,-16,-2,24,-15,0,22,-15
190.25,-5,15,-7,-7,17,-19,-2,22,-15,-4,22,-19
190.29,0,17,-7,-7,24,-16,0,24,-8,-4,22,-11
190.33,-2,22,-10,-7,17,-19,-2,24,-19,0,22,-15
190.36,-2,17,-7,-7,22,-12,0,22,-12,-4,19,-15
190.40,-7,17,-14,-4,17,-16,-2,20,-19,-4,17,-19
190.44,0,19,-4,-4,19,-16,-2,22,-19,-4,22,-19
190.47,-5,15,-10,-4,22,-22,-2,20,-12,-7,22,-15
190.50,-2,17,-7,-4,19,-19,-2,22,-15,-2,22,-15
190.54,-2,17,-10,-4,17,-19,0,22,-27,0,19,-15
190.57,-5,19,-7,-7,22,-22,-2,22,-15,-2,22,-15
190.61,-5,17,-10,-4,17,-19,3,24,-19,-4,19,-23
190.65,-2,22,-10,-7,24,-19,-2,24,-15,-2,17,-19
190.68,-5,17,0,-7,14,-19,0,20,-23,-2,22,-15
190.72,215,-79,236,-4,19,-19,0,20,-19,3,19,-11
190.77,78642,78683,126866,-2,19,-22,3,22,-23,-7,19,-15
190.82,78642,78683,126866,-2,22,-19,0,17,-19,-2,17,-23
190.88,78642,78683,126866,-9,19,-22,0,22,-19,0,24,-19
190.92,78642,78683,126866,-7,22,-19,3,24,-19,-2,19,-15
190.97,78642,78683,126866,-9,19,-12,0,22,-23,-4,17,-19
191.01,78642,78683,126866,-4,17,-61,5,24,-15,-2,17,-23
191.06,78642,78683,126866,-19,19,-19,0,-28,0,3,17,-142
191.11,78642,78683,126866,-7,19,-19,-2,22,-15,-4,24,-19
191.16,78642,78683,126866,-9,19,-16,3,20,-19,-2,22,-19
191.20,78642,78683,126866,-7,19,-22,0,24,-23,-4,22,-11
191.25,78642,78683,126866,-4,17,-22,0,22,-23,-4,17,-19
191.30,78642,78683,126866,-4,17,-19,-2,20,-19,-2,17,-23
191.35,78642,78683,126866,-7,19,-12,-2,22,-23,0,19,-11
191.40,78642,78683,126866,-7,19,-22,3,22,-19,-7,17,-19
191.44,78642,78683,126866,-2,22,-12,0,22,-19,-4,19,-23
191.49,78642,78683,126866,0,22,-12,-2,17,-19,0,19,-23
191.54,78642,78683,126866,-7,17,-19,-7,20,-23,3,22,-19
191.58,78642,78683,126866,-7,22,-19,3,22,-19,3,24,-23
191.63,78642,78683,126866,-7,17,-22,-2,17,-19,0,22,-19
191.67,78642,78683,126866,-4,19,-19,0,20,-15,-2,17,-15
191.72,78642,78683,126866,-4,14,-19,3,20,-19,-2,19,-23
191.77,78642,78683,126866,-9,19,-16,0,22,-19,-2,19,-19
191.82,78642,78683,126866,-4,19,-16,-2,22,-15,-2,22,-27
191.86,78642,78683,126866,-7,22,-19,-2,20,-19,-2,17,-15
191.91,78642,78683,126866,-4,19,-16,0,20,-19,0,22,-19
191.95,78642,78683,126866,-2,22,-30,0,24,-27,-4,19,-15
192.01,78642,78683,126866,-4,14,-19,0,24,-12,-4,19,-15
192.05,78642,78683,126866,-4,17,-19,-2,22,-19,0,19,-19
192.10,78642,78683,126866,-4,22,-16,3,20,-19,-2,22,-15
192.14,78642,78683,126866,-4,22,-22,-2,22,-19,-2,22,-19
192.18,78642,78683,126866,-2,14,-12,0,20,-19,0,24,-19
192.23,78642,78683,126866,-9,19,-26,3,22,-19,-2,22,-11
192.27,78642,78683,126866,-7,22,-19,0,17,-19,-4,19,-23
192.33,78642,78683,126866,-4,24,-16,-2,17,-19,-4,19,-19
192.37,78642,78683,126866,-7,22,-19,-7,27,-23,0,19,-19
192.42,78642,78683,126866,-7,19,-16,0,20,-19,0,24,-19
192.48,78642,78683,126866,-9,22,-26,0,20,-19,0,14,-15
192.52,78642,78683,126866,-7,19,-19,0,17,-15,-2,19,-15
192.57,78642,78683,126866,-2,17,-19,-4,22,-23,0,22,-19
192.61,78642,78683,126866,-7,22,-19,0,20,-27,-7,17,-19
192.66,78642,78683,126866,-4,17,-19,-4,20,-23,-2,22,-19
192.71,78642,78683,126866,-7,19,-22,0,22,-23,-2,22,-19
192.76,78642,78683,126866,-7,19,-16,-2,22,-23,-2,22,-15
192.81,78642,78683,126866,-4,19,-16,0,27,-23,-2,19,-11
192.85,78642,78683,126866,-2,19,-19,3,24,-19,-2,22,-19
192.91,78642,78683,126866,-4,19,-22,3,22,-15,-4,22,-11
192.95,78642,78683,126866,-7,22,-16,-2,17,-15,-4,22,-11
192.99,78642,78683,126866,-7,24,-19,0,24,-15,0,22,-23
193.04,78642,78683,126866,-7,19,-26,3,20,-23,0,19,-23
193.08,78642,78683,126866,-4,22,-19,-4,24,-23,-2,17,-19
193.13,78642,78683,126866,-7,17,-19,3,20,-15,-2,22,-11
193.18,78642,78683,126866,-7,17,-19,3,20,-27,-4,14,-19
193.22,78642,78683,126866,-9,19,-19,0,17,-12,-2,22,-19
193.27,78642,78683,126866,-4,19,-19,3,20,-19,-2,17,-19
193.31,78642,78683,126866,-7,22,-12,3,22,-19,-2,22,-19
193.36,78642,78683,126866,-2,19,-19,5,17,-15,0,22,-19
193.40,78642,78683,126866,-2,17,-22,3,20,-15,-7,19,-19
193.46,78642,78683,126866,-7,17,-19,-2,20,-23,-7,22,-15
193.51,78642,78683,126866,-4,24,-22,0,22,-15,-2,22,-23
193.55,78642,78683,126866,-7,17,-19,-2,20,-15,-4,17,-11
193.59,78642,78683,126866,-2,17,-26,-2,20,-12,-7,17,-15
193.65,78642,78683,126866,-2,22,-16,-2,22,-19,-7,17,-15
193.69,78642,78683,126866,-4,17,-22,-2,20,-19,0,19,-15
193.74,78642,78683,126866,-4,22,-22,0,22,-15,0,19,-19
193.78,78642,78683,126866,0,19,-16,-4,22,-19,0,19,-19
193.83,78642,78683,126866,-4,19,-22,0,20,-23,-2,19,-15
193.89,78642,78683,126866,-9,22,-12,-2,22,-19,-4,19,-19
193.93,78642,78683,126866,-4,24,-22,3,24,-15,-4,22,-15
193.98,78642,78683,126866,-4,22,-19,-4,22,-19,-4,19,-19
194.02,78642,78683,126866,-2,17,-16,3,27,-19,-7,19,-23
194.08,78642,78683,126866,-2,19,-19,0,20,-19,0,19,-19
194.12,78642,78683,126866,-4,17,-22,0,20,-15,3,19,-19
194.17,78642,78683,126866,-9,22,-16,0,24,-15,-7,22,-23
194.22,78642,78683,126866,-4,22,-19,0,24,-23,-4,22,-15
194.26,78642,78683,126866,-7,22,-19,-2,20,-27,0,19,-23
194.32,78642,78683,126866,-7,19,-26,0,24,-19,-4,24,-19
194.36,78642,78683,126866,-4,22,-22,3,15,-19,0,22,-19
194.41,78642,78683,126866,-4,19,-19,0,22,-15,-2,22,-15
194.45,78642,78683,126866,-7,22,-16,5,20,-15,-2,24,-19
194.51,78642,78683,126866,-2,17,-16,-2,24,-19,-2,22,-11
194.55,78642,78683,126866,-9,22,-19,3,22,-12,0,22,-11
194.60,78642,78683,126866,0,22,-16,-2,22,-15,-7,22,-19
194.65,78642,78683,126866,-7,22,-12,0,24,-23,3,22,-19
194.69,78642,78683,126866,-4,22,-22,0,22,-15,-2,19,-11
194.75,78642,78683,126866,-2,22,-19,5,20,-15,-2,22,-15
194.80,78642,78683,126866,-7,19,-22,0,20,-19,0,22,-15
194.84,78642,78683,126866,-7,22,-19,0,27,-23,-2,24,-19
194.89,78642,78683,126866,-7,19,-30,0,20,-15,-4,14,-19
194.93,78642,78683,126866,-4,24,-19,0,22,-19,0,22,-15
194.99,78642,78683,126866,-4,19,-16,3,22,-15,0,19,-19
195.03,78642,78683,126866,-7,22,-22,-4,20,-23,-2,19,-15
195.08,78642,78683,126866,-7,19,-19,3,20,-15,-2,19,-19
195.12,78642,78683,126866,-4,22,-26,0,24,-19,-4,22,-15
195.18,78642,78683,126866,-4,22,-19,0,24,-19,-4,22,-19
195.22,78642,78683,126866,-2,19,-16,-2,24,-23,-2,22,-15
195.27,78642,78683,126866,-2,19,-22,3,20,-19,-4,22,-15
195.32,78642,78683,126866,-2,22,-22,3,22,-12,-4,26,-19
195.36,78642,78683,126866,-9,22,-22,0,24,-19,0,22,-23
195.41,78642,78683,126866,-4,19,-22,0,17,-15,0,19,-19
195.46,78642,78683,126866,-4,24,-22,3,22,-15,-4,19,-11
195.51,78642,78683,126866,-7,24,-30,0,22,-15,-2,24,-15
195.56,78642,78683,126866,-7,19,-22,0,22,-19,-2,24,-19
195.61,78642,78683,126866,-4,19,-19,-2,24,-15,-2,19,-15
195.66,78642,78683,126866,-4,19,-22,-2,24,-19,-4,19,-15
195.71,78642,78683,126866,-7,19,-19,0,22,-19,-4,22,-19
195.75,78642,78683,126866,-2,24,-16,-4,22,-12,3,24,-19
195.81,78642,78683,126866,-4,22,-19,3,20,-19,0,22,-19
195.86,78642,78683,126866,-4,19,-26,3,24,-19,0,24,-15
195.90,78642,78683,126866,-4,22,-19,5,22,-15,-4,19,-15
195.95,78642,78683,126866,-9,19,-22,3,24,-23,-2,22,-19
195.99,78642,78683,126866,-2,19,-22,3,24,-23,-4,22,-19
196.05,78642,78683,126866,-7,19,-22,0,22,-23,-7,22,-15
196.10,78642,78683,126866,-7,19,-19,0,24,-12,0,19,-19
196.14,78642,78683,126866,-7,22,-16,-2,20,-19,-4,19,-19
196.20,78642,78683,126866,-7,22,-19,-4,22,-19,-7,19,-19
196.24,78642,78683,126866,-4,19,-16,0,20,-15,0,24,-19
196.29,78642,78683,126866,-9,19,-16,0,20,-23,0,19,-15
196.33,78642,78683,126866,-7,24,-26,-2,20,-19,3,17,-19
196.38,78642,78683,126866,-4,19,-16,0,20,-15,-2,19,-15
196.44,78642,78683,126866,-4,17,-22,-2,22,-23,0,22,-11
196.48,78642,78683,126866,-7,24,-26,-2,24,-12,0,17,-19
196.53,78642,78683,126866,-2,17,-26,-2,17,-15,-2,24,-19
196.58,78642,78683,126866,-4,17,-19,0,20,-23,-4,24,-4
196.62,78642,78683,126866,-7,22,-26,-2,22,-19,-2,17,-23
196.67,78642,78683,126866,-7,19,-19,0,22,-19,-2,24,-15
196.72,78642,78683,126866,-4,19,-26,3,20,-19,-2,22,-19
196.77,78642,78683,126866,-7,19,-30,-2,24,-15,-2,22,-15
196.81,78642,78683,126866,-4,24,-22,0,20,-15,-4,26,-15
196.87,78642,78683,126866,-2,19,-19,3,22,-15,-2,19,-19
196.91,78642,78683,126866,-4,17,-22,0,20,-19,0,22,-19
196.96,78642,78683,126866,-7,22,-19,0,22,-19,-2,19,-19
197.01,78642,78683,126866,-9,22,-12,0,22,-15,-7,19,-15
197.05,78642,78683,126866,-4,14,-19,-2,17,-23,-2,17,-19
197.11,78642,78683,126866,-7,19,-22,-4,20,-15,-2,22,-19
197.15,78642,78683,126866,-4,22,-22,-4,20,-23,0,22,-15
197.20,78642,78683,126866,-7,22,-22,-2,27,-15,-2,19,-15
197.26,78642,78683,126866,-7,22,-22,3,20,-12,-2,17,-11
197.30,78642,78683,126866,-4,19,-26,3,20,-12,-2,24,-23
197.35,78642,78683,126866,-7,19,-26,0,22,-19,0,17,-27
197.39,78642,78683,126866,-4,19,-16,-2,20,-23,3,19,-15
197.44,78642,78683,126866,-4,24,-19,3,20,-27,0,22,-23
197.50,78642,78683,126866,-4,19,-19,0,17,-12,-2,19,-19
197.54,78642,78683,126866,-7,19,-22,-2,22,-19,3,17,-11
197.59,78642,78683,126866,-7,17,-22,0,24,-27,-2,22,-23
197.64,78642,78683,126866,-4,22,-19,-2,24,-12,-4,24,-15
197.68,78642,78683,126866,-4,22,-22,0,17,-19,-2,17,-23
197.74,78642,78683,126866,-4,19,-19,0,20,-27,-2,22,-15
197.78,78642,78683,126866,-9,22,-22,-4,22,-19,-2,24,-15
197.83,78642,78683,126866,-2,22,-12,3,22,-15,-2,22,-23
197.87,78642,78683,126866,-4,17,-12,3,22,-19,0,19,-15
197.93,78642,78683,126866,-7,14,-19,-2,22,-19,0,17,-15
197.97,78642,78683,126866,-4,24,-26,0,22,-23,0,22,-19
198.02,78642,78683,126866,-7,24,-12,3,24,-12,0,24,-15
198.07,78642,78683,126866,-4,19,-16,3,22,-15,-2,22,-19
198.11,78642,78683,126866,-4,19,-22,-4,27,-19,0,22,-15
198.17,78642,78683,126866,-2,19,-19,-2,22,-19,-2,22,-15
198.21,78642,78683,126866,-7,19,-19,3,22,-19,-4,24,-19
198.23,78642,78683,126866,-4,19,-19,-2,20,-19,-2,24,-15
198.27,78642,78683,126866,-4,17,-19,0,17,-27,0,17,-11
198.31,78642,78683,126866,-4,19,-12,0,17,-15,-4,22,-19
198.37,78642,78683,126866,0,17,-22,0,20,-19,-4,24,-15
198.41,78642,78683,126866,-4,22,-12,0,22,-15,-7,22,-15
198.46,78642,78683,126866,-4,19,-22,-2,20,-19,-2,24,-19
198.50,78642,78683,126866,-2,19,-19,0,22,-19,-7,17,-15
198.55,78642,78683,126866,-7,24,-30,-2,22,-15,-2,22,-19
198.60,78642,78683,126866,-7,19,-19,3,20,-19,-2,22,-15
198.65,78642,78683,126866,-4,17,-19,-2,17,-19,0,19,-23
198.69,78642,78683,126866,-4,17,-19,0,22,-19,3,17,-23
198.74,78642,78683,126866,-2,19,-19,0,20,-23,-2,19,-15
198.80,78642,78683,126866,-4,22,-19,3,20,-15,3,19,-15
198.85,78642,78683,126866,-2,22,-22,-4,22,-19,-2,22,-15
198.89,78642,78683,126866,-9,19,-16,-2,22,-23,0,19,-19
198.94,78642,78683,126866,-7,17,-12,-4,20,-15,-2,17,-19
198.99,78642,78683,126866,-9,19,-16,-4,24,-23,-2,19,-15
199.04,78642,78683,126866,-7,19,-16,-2,24,-19,-7,26,-23
199.08,78642,78683,126866,-4,17,-22,-4,24,-19,-4,24,-23
199.13,78642,78683,126866,-4,22,-22,0,24,-15,0,22,-23
199.17,78642,78683,126866,-4,24,-22,-2,22,-23,0,17,-15
199.23,78642,78683,126866,-2,22,-19,0,27,-27,-2,17,-15
199.27,78642,78683,126866,0,17,-22,-4,22,-19,0,19,-11
199.32,78642,78683,126866,-2,22,-16,5,22,-27,-2,24,-15
199.36,78642,78683,126866,-2,22,-19,-2,20,-15,0,22,-19
199.41,78642,78683,126866,-7,19,-19,0,27,-19,0,22,-11
199.46,78642,78683,126866,0,24,-19,0,24,-15,-4,19,-23
199.51,78642,78683,126866,-4,19,-19,-2,22,-19,-4,22,-23
199.56,78642,78683,126866,-4,19,-8,-4,27,-19,0,22,-15
199.60,78642,78683,126866,-2,17,-22,3,22,-15,0,19,-19
199.66,78642,78683,126866,-2,19,-22,0,20,-23,0,24,-27
199.71,78642,78683,126866,-2,22,-19,-4,20,-15,-2,19,-19
199.75,78642,78683,126866,-2,19,-16,3,20,-19,-4,24,-11
199.80,78642,78683,126866,0,24,-19,-2,20,-19,0,19,-23
199.84,78642,78683,126866,-7,19,-22,0,24,-15,-4,17,-19
199.90,78642,78683,126866,0,22,-16,5,20,-23,-2,17,-19
199.94,78642,78683,126866,-7,22,-26,3,20,-15,-4,17,-19
199.99,78642,78683,126866,-7,17,-22,3,22,-23,-2,22,-19
200.04,78642,78683,126866,-4,19,-19,0,22,-15,-2,22,-15
200.09,78642,78683,126866,-4,19,-22,3,24,-15,0,24,-19
200.14,78642,78683,126866,-4,22,-19,0,22,-15,0,22,-19
200.19,78642,78683,126866,-2,22,-12,0,20,-15,0,22,-19
200.23,78642,78683,126866,-2,22,-22,0,22,-15,0,19,-19
200.29,78642,78683,126866,-4,19,-16,0,22,-23,-4,19,-19
200.33,78642,78683,126866,0,19,-19,0,24,-15,0,17,-19
200.38,78642,78683,126866,-4,22,-16,0,24,-19,-2,19,-15
200.43,78642,78683,126866,-4,22,-19,-2,20,-15,0,19,-19
200.47,78642,78683,126866,-4,17,-19,0,20,-19,-4,19,-19
200.53,78642,78683,126866,-4,24,-16,3,24,-23,-2,22,-8
200.57,78642,78683,126866,-7,17,-22,0,22,-19,-2,19,-15
200.62,78642,78683,126866,-7,19,-22,0,22,-15,-2,19,-23
200.68,78642,78683,126866,-9,19,-22,3,22,-15,3,22,-11
200.72,78642,78683,126866,-4,19,-12,0,22,-27,-2,22,-11
200.77,78642,78683,126866,-7,17,-16,-2,22,-19,-2,19,-11
200.81,78642,78683,126866,-7,17,-16,0,20,-23,-2,22,-15
200.86,78642,78683,126866,-2,22,-22,-2,22,-15,-4,19,-19
200.92,78642,78683,126866,-7,22,-16,0,15,-19,-7,19,-19
200.97,78642,78683,126866,-7,14,-16,-2,22,-15,3,19,-15
201.01,78642,78683,126866,-4,19,-19,-4,24,-19,-2,17,-15
201.06,78642,78683,126866,-7,22,-22,-2,20,-19,-7,17,-19
201.11,78642,78683,126866,-4,22,-16,0,22,-19,3,17,-23
201.16,78642,78683,126866,-7,17,-19,0,20,-15,-2,24,-11
201.21,78642,78683,126866,-7,22,-16,0,24,-19,3,22,-23
201.25,78642,78683,126866,-2,22,-22,0,20,-12,-2,17,-19
201.30,78642,78683,126866,-4,19,-12,0,20,-23,-4,22,-19
201.36,78642,78683,126866,-2,19,-19,0,22,-23,-2,17,-19
201.40,78642,78683,126866,-7,14,-16,3,20,-15,-2,22,-19
201.45,78642,78683,126866,-7,22,-19,-2,20,-19,-2,17,-23
201.49,78642,78683,126866,3,22,-26,0,17,-15,0,22,-19
201.55,78642,78683,126866,-7,17,-22,0,22,-15,-2,17,-19
201.59,78642,78683,126866,-4,19,-19,5,24,-15,0,19,-15
201.64,78642,78683,126866,-4,22,-16,-2,20,-23,-2,19,-19
201.69,78642,78683,126866,-7,19,-22,-2,20,-15,0,19,-23
201.74,78642,78683,126866,0,17,-16,-2,22,-15,-2,19,-23
201.79,78642,78683,126866,-2,22,-16,-4,22,-27,-2,17,-15
201.83,78642,78683,126866,-2,22,-19,0,20,-27,0,17,-23
201.88,78642,78683,126866,-7,22,-22,0,20,-23,0,22,-15
201.93,78642,78683,126866,-4,19,-19,3,17,-19,-2,19,-15
201.98,78642,78683,126866,-4,17,-19,0,17,-19,-4,22,-23
202.03,78642,78683,126866,0,19,-19,5,22,-19,0,22,-15
202.07,78642,78683,126866,-4,17,-19,3,24,-15,0,24,-19
202.12,78642,78683,126866,-4,22,-19,-2,20,-23,-4,19,-23
202.16,78642,78683,126866,-9,22,-19,-2,20,-19,0,24,-15
202.22,78642,78683,126866,-7,17,-26,-2,22,-19,-4,22,-23
202.27,78642,78683,126866,-9,22,-26,3,20,-23,-2,24,-19
202.31,78642,78683,126866,-7,19,-16,0,24,-19,0,22,-19
202.35,78642,78683,126866,-2,19,-19,0,20,-19,0,19,-23
202.41,78642,78683,126866,-4,19,-16,0,22,-15,-4,24,-23
202.46,78642,78683,126866,-7,19,-12,-2,22,-23,0,19,-19
202.50,78642,78683,126866,-4,19,-16,5,17,-15,-4,22,-15
202.55,78642,78683,126866,-2,17,-22,-2,24,-19,-2,17,-11
202.61,78642,78683,126866,-4,24,-12,-2,20,-27,0,19,-11
202.65,78642,78683,126866,-9,17,-19,-2,27,-19,-2,17,-19
202.70,78642,78683,126866,-4,19,-19,-2,20,-19,-2,22,-15
202.74,78642,78683,126866,-7,17,-12,3,20,-19,0,22,-15
202.80,78642,78683,126866,-7,22,-16,3,22,-23,3,19,-19
202.84,78642,78683,126866,-4,19,-19,0,22,-19,-4,24,-19
202.89,78642,78683,126866,-9,19,-19,3,20,-27,-4,19,-8
202.93,78642,78683,126866,-7,19,-22,5,22,-19,3,19,-15
202.98,78642,78683,126866,-7,17,-16,-4,24,-19,-4,19,-23
203.04,78642,78683,126866,-7,19,-19,-2,22,-19,-4,22,-19
203.08,78642,78683,126866,-4,19,-19,0,22,-23,0,22,-15
203.12,78642,78683,126866,-4,19,-26,0,12,-12,0,19,-23
203.17,78642,78683,126866,-2,19,-22,-4,20,-27,-2,19,-15
203.22,78642,78683,126866,-2,22,-16,-4,17,-19,0,19,-15
203.28,78642,78683,126866,-7,19,-16,3,24,-15,-2,19,-11
203.32,78642,78683,126866,-4,19,-16,0,22,-15,-2,22,-19
203.37,78642,78683,126866,-7,22,-19,3,20,-23,-2,19,-19
203.41,78642,78683,126866,-7,17,-16,0,20,-15,3,19,-11
203.47,78642,78683,126866,0,19,-16,-7,22,-23,-2,22,-15
203.51,78642,78683,126866,-4,22,-22,0,20,-23,0,24,-15
203.56,78642,78683,126866,-4,22,-26,0,22,-15,0,22,-19
203.60,78642,78683,126866,-4,24,-16,3,22,-15,0,24,-15
203.65,78642,78683,126866,-4,19,-19,0,20,-19,0,22,-19
203.70,78642,78683,126866,-7,17,-19,0,20,-19,3,19,-19
203.75,78642,78683,126866,-7,19,-16,0,22,-23,0,24,-15
203.80,78642,78683,126866,-7,22,-19,-2,29,-23,-2,17,-15
203.85,78642,78683,126866,-7,22,-19,0,20,-23,0,17,-23
203.90,78642,78683,126866,-7,19,-22,0,22,-23,-2,17,-11
203.95,78642,78683,126866,-7,22,-16,0,22,-19,-2,22,-19
204.00,78642,78683,126866,-7,24,-26,3,22,-23,0,19,-11
204.04,78642,78683,126866,-7,19,-22,3,22,-12,-2,22,-19
204.10,78642,78683,126866,-9,22,-22,3,22,-19,-2,17,-19
204.15,78642,78683,126866,-4,19,-16,0,24,-19,-4,19,-15
204.19,78642,78683,126866,-2,24,-19,-2,22,-19,-2,19,-23
204.24,78642,78683,126866,-2,19,-12,0,17,-12,-2,17,-19
204.28,78642,78683,126866,-4,19,-30,3,24,-19,-4,17,-11
204.34,78642,78683,126866,-4,22,-16,-2,24,-15,-4,24,-15
204.39,78642,78683,126866,-9,22,-19,-2,22,-19,-4,19,-11
204.43,78642,78683,126866,-7,24,-22,-4,22,-23,0,19,-19
204.48,78642,78683,126866,-7,19,-22,0,20,-19,0,22,-15
204.54,78642,78683,126866,-9,22,-22,-2,24,-15,0,19,-15
204.58,78642,78683,126866,-4,14,-12,3,24,-23,-4,22,-19
204.63,78642,78683,126866,-7,22,-19,0,24,-27,-4,19,-15
204.69,78642,78683,126866,-4,22,-16,0,20,-15,-2,19,-15
204.74,78642,78683,126866,-4,19,-22,-2,22,-19,-2,19,-15
204.78,78642,78683,126866,-4,24,-22,0,22,-15,-2,22,-15
204.83,78642,78683,126866,-7,19,-26,0,20,-15,-2,24,-19
204.87,78642,78683,126866,-4,22,-12,0,22,-19,-2,24,-19
204.93,78642,78683,126866,-4,17,-16,0,17,-23,-2,22,-11
204.98,78642,78683,126866,-4,22,-22,-2,22,-23,0,22,-19
205.03,78642,78683,126866,-7,19,-22,-2,22,-27,-2,22,-23
205.07,78642,78683,126866,-4,22,-22,-2,17,-19,-4,17,-15
205.13,78642,78683,126866,-9,19,-19,0,22,-15,-7,22,-15
205.17,78642,78683,126866,-4,22,-22,3,22,-15,0,17,-11
205.22,78642,78683,126866,-2,22,-16,-4,20,-19,-2,19,-23
205.27,78642,78683,126866,-7,19,-19,-2,22,-15,-7,19,-15
205.32,78642,78683,126866,-7,19,-19,-2,24,-19,-2,19,-15
205.37,78642,78683,126866,-7,19,-19,3,22,-15,0,22,-19
205.42,78642,78683,126866,-2,19,-19,0,15,-23,0,24,-11
205.46,78642,78683,126866,-4,19,-22,0,22,-15,3,19,-19
205.51,78642,78683,126866,-4,22,-16,3,22,-19,-2,17,-15
205.56,78642,78683,126866,-4,19,-16,3,22,-19,-2,17,-11
205.61,78642,78683,126866,-9,22,-19,-4,22,-19,-2,19,-15
205.65,78642,78683,126866,-7,24,-19,5,24,-19,-2,22,-11
205.70,78642,78683,126866,-7,26,-19,0,22,-23,-2,19,-19
205.75,78642,78683,126866,-2,22,-19,0,24,-19,0,19,-15
205.80,78642,78683,126866,-7,24,-12,3,22,-15,0,24,-19
205.85,78642,78683,126866,-4,19,-22,0,20,-19,-4,19,-15
205.89,78642,78683,126866,-9,22,-26,0,20,-23,0,17,-15
205.94,78642,78683,126866,-7,14,-19,-2,17,-23,0,24,-23
206.00,78642,78683,126866,-9,17,-22,0,24,-12,-7,22,-19
206.04,78642,78683,126866,-4,22,-22,-2,22,-15,-2,22,-15
206.09,78642,78683,126866,-4,19,-22,-2,20,-12,-2,22,-19
206.13,78642,78683,126866,-4,22,-22,3,17,-15,0,24,-15
206.19,78642,78683,126866,-9,19,-19,-2,20,-23,0,19,-19
206.24,78642,78683,126866,-9,24,-16,-4,24,-19,0,19,-8
206.28,78642,78683,126866,-7,22,-22,-2,24,-15,-2,19,-15
